generation biomass,generation fossil brown coal/lignite,generation fossil coal-derived gas,generation fossil gas,generation fossil hard coal,generation fossil oil,generation fossil oil shale,generation fossil peat,generation geothermal,generation hydro pumped storage aggregated,generation hydro pumped storage consumption,generation hydro run-of-river and poundage,generation hydro water reservoir,generation marine,generation nuclear,generation other,generation other renewable,generation solar,generation waste,generation wind offshore,generation wind onshore,forecast solar day ahead,forecast wind offshore eday ahead,forecast wind onshore day ahead,total load forecast,total load actual,price day ahead,price actual
490,892,0,6918,7645,353,0,0,0,,0,656,2941,0,6860,83,69,3193,250,0,3802,3164,,3821,33748,34144,60.47,89.66
487,889,0,6848,7610,360,0,0,0,,0,658,2898,0,6855,83,66,3932,250,0,3676,3407,,3705,34392,35040,63.52,85.5
492,942,0,6954,7710,364,0,0,0,,0,645,3092,0,6853,82,68,4156,250,0,3620,3874,,3614,34891,35524,63.69,81.22
490,918,0,7022,7738,374,0,0,0,,0,622,2380,0,6855,82,70,4285,243,0,3774,4218,,3740,33853,34579,60.47,77.08
486,845,0,6520,7777,366,0,0,0,,1,617,2283,0,6857,82,72,4135,242,0,4045,4084,,3949,32981,33792,60.1,77.33
480,882,0,6377,7817,372,0,0,0,,0,612,2083,0,6855,82,70,3883,238,0,4345,3846,,4323,32846,33768,62.53,80.09
487,856,0,6247,7645,386,0,0,0,,4,610,1983,0,6858,82,71,3513,242,0,4914,3394,,4708,32833,33696,63.01,81.64
481,732,0,6189,7179,390,0,0,0,,167,613,1629,0,6858,82,69,3253,263,0,5564,2711,,5369,32283,33154,62.29,88.51
470,733,0,5975,6873,391,0,0,0,,433,645,1789,0,6860,82,72,2403,281,0,5966,1832,,5950,31942,32440,61.51,89
468,663,0,6141,6633,397,0,0,0,,183,666,2676,0,6862,82,72,1060,279,0,5879,931,,5984,32045,32384,65.5,87.11
476,788,0,6476,7175,388,0,0,0,,50,663,3161,0,6862,82,71,530,278,0,5861,440,,5860,33356,33976,67.67,82.13
477,860,0,5953,7443,395,0,0,0,,1,651,2007,0,6867,82,73,444,277,0,5431,424,,5616,31269,31420,61.51,78.39
477,885,0,5207,7447,384,0,0,0,,0,613,1037,0,6849,82,72,386,274,0,5147,417,,5120,28845,28825,54.9,72.17
537,930,0,5151,7380,412,0,0,0,,321,453,2092,0,6012,88,71,384,230,0,996,268,,1058,24575,24899,56.65,61.8
537,934,0,5181,7378,399,0,0,0,,391,448,1522,0,6014,88,72,167,227,0,897,196,,905,23348,23505,53.5,59.46
544,918,0,4917,7369,389,0,0,0,,472,437,787,0,6014,88,69,102,221,0,934,202,,890,22480,22589,49.69,55.97
553,873,0,4496,7318,386,0,0,0,,488,432,696,0,6014,88,69,103,226,0,933,61,,939,22330,22177,49.1,55.03
559,902,0,4488,7337,385,0,0,0,,660,429,617,0,6014,87,68,102,238,0,898,45,,910,22165,22025,51.25,54.53
564,930,0,4645,7357,371,0,0,0,,490,439,746,0,6014,87,66,102,244,0,826,35,,872,22491,22426,53.6,55.44
561,888,0,5093,7242,386,0,0,0,,150,444,1643,0,6013,87,67,102,254,0,890,27,,869,24284,24361,58.02,57.22
559,884,0,5641,7236,401,0,0,0,,0,446,3923,0,6010,88,66,103,264,0,998,31,,962,27772,27890,63.03,63.84
566,906,0,6096,7260,423,0,0,0,,0,452,4236,0,6010,88,68,233,265,0,1183,237,,1090,29263,29335,63.56,71.4
564,911,0,5896,7419,431,0,0,0,,0,485,4410,0,6005,87,68,1209,257,0,1214,1093,,1218,29664,29951,64.66,74.51
563,816,0,5695,7347,436,0,0,0,,0,493,4438,0,6004,85,66,2927,252,0,852,2703,,995,30369,30452,63.9,77.05
547,844,0,5666,7333,425,0,0,0,,121,475,4006,0,6003,82,67,4515,254,0,828,4196,,783,30650,30856,61.9,75.49
554,839,0,5580,7368,419,0,0,0,,166,474,3769,0,6003,87,69,5044,250,0,1346,4699,,1454,30964,31449,60.9,74.23
560,881,0,5449,7380,420,0,0,0,,9,483,3092,0,5879,89,71,5107,242,0,2139,5068,,2133,30930,31218,59.8,74
565,894,0,5433,7409,425,0,0,0,,0,509,2314,0,6007,90,73,4900,241,0,2602,4903,,2881,29821,30458,56.8,72.86
561,897,0,5395,7403,420,0,0,0,,72,500,2074,0,6005,88,76,4463,241,0,3146,4585,,3109,29284,29836,53.6,69.68
556,894,0,5288,7314,410,0,0,0,,83,481,1941,0,5997,78,72,4215,240,0,3812,3645,,3681,29705,29781,53.5,68.36
564,886,0,5262,7246,428,0,0,0,,83,498,1661,0,6000,80,76,3756,243,0,4411,3526,,4175,29953,29929,54.9,71.77
558,763,0,5437,6732,428,0,0,0,,72,509,1422,0,6001,85,75,2857,247,0,4682,2622,,4614,29914,29638,55.26,77.55
565,709,0,5800,6632,439,0,0,0,,0,518,3529,0,6002,91,79,1303,254,0,4400,1492,,4510,29920,29950,61,78.67
577,753,0,6067,6937,423,0,0,0,,0,533,4241,0,6004,89,77,633,269,0,4443,723,,4211,32363,32244,61.69,78.46
562,869,0,6088,7119,427,0,0,0,,60,523,4240,0,6005,86,74,510,266,0,4419,496,,4406,31869,31900,61,78.1
575,864,0,5814,7025,429,0,0,0,,190,520,2362,0,6007,87,76,497,263,0,3976,453,,4116,28549,28690,56.8,70.98
578,866,0,5385,7088,427,0,0,0,,300,506,1022,0,6008,88,74,466,263,0,3299,461,,3281,26142,26219,53,62.14
525,0,0,4827,4352,211,0,0,0,,753,711,1549,0,5041,83,71,26,274,0,4256,23,,4187,22654,22460,53.21,60.35
515,0,0,4185,3416,211,0,0,0,,896,680,1001,0,5039,83,71,25,268,0,4802,3,,4828,21215,21033,36.1,54.98
510,0,0,4066,2719,211,0,0,0,,1176,681,954,0,5041,83,70,25,273,0,5261,14,,5191,20177,19977,34,53.36
500,0,0,3994,2553,210,0,0,0,,1799,670,726,0,5042,83,63,25,269,0,5647,17,,5771,19623,19389,31,52.62
503,0,0,3922,2460,194,0,0,0,,2226,666,780,0,5039,84,63,25,264,0,5907,32,,5999,19453,19126,25.17,49.17
499,0,0,3965,2335,200,0,0,0,,2285,647,529,0,5040,84,64,25,262,0,6487,27,,6393,19430,19199,25.46,47.97
501,0,0,3945,2187,209,0,0,0,,2289,645,521,0,5041,85,64,23,256,0,7036,10,,7013,19825,19404,26.56,49.1
496,0,0,3973,1855,211,0,0,0,,2324,647,599,0,5043,85,61,35,250,0,7397,35,,7469,20080,19500,26.25,49.91
495,0,0,4078,1779,211,0,0,0,,2497,624,532,0,5043,84,62,394,259,0,8140,348,,8003,20529,20182,26.26,51.53
516,0,0,4220,1869,212,0,0,0,,2946,562,787,0,5044,83,63,1228,259,0,9148,1019,,8890,22303,22121,27.3,55.87
547,0,0,4085,1811,212,0,0,0,,2892,603,714,0,5042,82,61,2045,258,0,9866,2140,,10121,23863,23589,27.42,55.81
539,0,0,3728,1847,213,0,0,0,,2570,590,564,0,5042,82,62,2423,255,0,10448,2592,,10477,24372,24238,27.87,54.7
554,0,0,3863,1910,213,0,0,0,,2604,593,863,0,5043,82,63,2437,259,0,10819,2741,,10956,24563,24271,28.24,52.89
550,0,0,3946,1928,212,0,0,0,,2204,652,773,0,5042,81,62,2022,259,0,11383,2672,,11131,24976,24713,27.49,54.58
546,0,0,3789,1857,213,0,0,0,,1879,640,681,0,5042,81,60,1630,256,0,11916,2300,,11719,24827,24477,27.27,54.82
542,0,0,3758,1899,211,0,0,0,,1965,635,788,0,5042,82,62,1334,255,0,12171,1672,,12170,23696,23377,24.14,52.08
544,0,0,4071,1859,210,0,0,0,,1934,633,1009,0,5042,82,60,860,251,0,12258,880,,12143,23021,23037,24.65,52.05
553,0,0,3982,1982,210,0,0,0,,1284,631,909,0,5042,83,62,254,262,0,12239,354,,12239,23123,23049,31,55.59
570,0,0,3682,2327,211,0,0,0,,453,651,1445,0,5041,83,69,57,270,0,12399,42,,12185,25036,25259,41.7,77.6
567,0,0,3508,2424,214,0,0,0,,140,674,1753,0,5043,84,69,54,279,0,12793,10,,12613,26555,26520,50.34,80.36
559,0,0,3506,2193,213,0,0,0,,149,665,1741,0,5043,84,70,55,281,0,12806,0,,12869,26981,27123,46.48,82.29
545,0,0,3375,2114,214,0,0,0,,460,652,1660,0,5045,84,69,34,272,0,12675,5,,12678,27054,27025,40,82.47
554,0,0,3606,1960,213,0,0,0,,673,632,1512,0,5045,84,68,31,273,0,12677,7,,12606,25990,25889,36.9,78.06
537,0,0,3758,1727,206,0,0,0,,1168,629,759,0,5046,85,69,31,272,0,12580,3,,12571,23997,23940,32.79,70.13
468,917,0,6789,7023,401,0,0,0,,290,839,2221,0,5370,89,67,44,234,0,1661,21,,1683,27051,27085,66.17,60.81
444,942,0,6012,7141,386,0,0,0,,499,772,1075,0,5398,89,66,42,231,0,1436,18,,1488,25157,25272,61.57,58.27
425,926,0,5459,7128,380,0,0,0,,686,742,692,0,5428,88,65,42,229,0,1350,8,,1316,24059,24121,56.7,53.65
446,942,0,5248,7102,378,0,0,0,,771,673,459,0,5452,89,66,42,227,0,1386,15,,1361,23630,23626,54.5,51.95
463,928,0,5409,7019,375,0,0,0,,854,666,471,0,5452,90,66,42,224,0,1349,11,,1345,23522,23572,53.96,51.4
467,899,0,5644,7060,378,0,0,0,,712,695,500,0,5452,90,67,42,229,0,1286,11,,1272,24139,24070,56.7,52.93
470,935,0,6915,7071,379,0,0,0,,405,770,1177,0,5459,90,66,42,226,0,1263,13,,1265,26643,26787,62.69,58.8
464,939,0,8118,7159,399,0,0,0,,34,821,3669,0,5465,92,67,45,224,0,1266,31,,1283,31303,31511,69.37,70.52
478,939,0,8974,7140,417,0,0,0,,2,844,5393,0,5464,98,66,157,226,0,1237,188,,1251,34166,34046,68,75.72
484,942,0,9546,7148,411,0,0,0,,48,868,4942,0,5465,106,63,1104,219,0,1205,1051,,1217,34902,34876,70.5,81.92
483,929,0,9728,7214,415,0,0,0,,311,857,4414,0,5464,100,61,2190,228,0,1196,2116,,1164,35302,35093,70.5,85.63
479,939,0,9668,7290,421,0,0,0,,417,849,3815,0,5469,100,66,3012,229,0,1146,2841,,1079,34926,34588,68.5,86.76
479,940,0,9752,7311,425,0,0,0,,417,842,3429,0,5466,96,70,3262,231,0,1170,3487,,1025,34461,34347,67.2,82.78
479,939,0,9860,7419,431,0,0,0,,247,827,3114,0,5468,95,70,3208,231,0,1210,3466,,1233,34077,34146,66.46,76.7
474,939,0,9443,7389,433,0,0,0,,2,832,2553,0,5467,96,68,3027,227,0,1034,3264,,1101,32951,32884,64.76,74.35
474,939,0,9672,7403,424,0,0,0,,2,831,2572,0,5467,98,68,2630,229,0,924,2491,,961,32532,32422,64.76,73.6
482,942,0,10336,7443,423,0,0,0,,2,839,2985,0,5468,91,69,1615,229,0,905,1548,,885,32380,32502,65.23,74.74
483,942,0,11171,7430,421,0,0,0,,1,849,4305,0,5469,92,70,422,231,0,1091,817,,994,33392,33509,66.5,76.34
488,937,0,12227,7369,422,0,0,0,,1,871,5946,0,5470,91,77,86,234,0,1110,333,,1212,36018,35896,72.5,84.23
488,940,0,12415,7374,420,0,0,0,,2,872,5661,0,5471,89,76,63,235,0,1051,53,,1088,36757,36615,72.58,87.72
488,941,0,12532,7372,419,0,0,0,,2,883,5548,0,5471,88,76,56,234,0,1175,0,,1135,36901,36704,72.07,86.54
491,939,0,12693,7372,432,0,0,0,,2,873,4841,0,5471,90,76,44,235,0,1430,0,,1385,35903,35823,68.8,81.3
489,942,0,10741,7369,435,0,0,0,,2,837,4022,0,5472,89,74,42,234,0,1631,21,,1642,32853,32932,65.23,69.06
487,928,0,9445,7273,434,0,0,0,,38,822,2357,0,5473,89,75,42,235,0,1729,8,,1746,29696,29695,63.29,62.43
514,821,0,4338,6070,275,0,0,0,,632,821,1152,0,7104,81,65,32,268,0,8027,4,,8097,28161,28033,46.17,55.61
516,681,0,4087,5834,270,0,0,0,,1460,779,748,0,7102,82,63,32,267,0,7668,0,,7806,25814,25750,42,52.54
519,533,0,4091,5456,270,0,0,0,,2013,771,502,0,7103,80,65,32,269,0,7337,0,,7376,24609,24517,40.8,50.97
515,515,0,4062,5421,270,0,0,0,,2479,756,493,0,7103,81,65,32,270,0,6970,1,,7098,24062,23911,39.69,49.57
515,520,0,3893,5325,274,0,0,0,,2608,740,584,0,7102,83,63,32,271,0,6966,3,,6814,23903,23876,39.2,48.74
515,548,0,4020,5466,274,0,0,0,,2466,745,586,0,7103,83,65,32,269,0,6890,1,,6962,24462,24445,40,49.56
520,648,0,4233,5735,277,0,0,0,,1181,754,792,0,7104,83,65,32,269,0,6853,1,,6887,27029,27027,44.93,53.96
518,921,0,4919,6706,288,0,0,0,,134,794,1918,0,7102,84,63,37,269,0,6849,9,,6901,31669,31924,58.34,65.89
520,962,0,5981,7228,334,0,0,0,,0,956,3437,0,7102,85,64,56,267,0,6964,61,,6887,35277,35351,62.2,73.97
527,969,0,5959,7103,335,0,0,0,,1,977,4103,0,7101,84,64,516,261,0,6922,650,,7022,36330,36288,66.2,78.25
526,971,0,5995,7075,338,0,0,0,,0,930,4118,0,7101,84,63,1475,268,0,6320,1695,,6650,36982,36612,68.52,83.44
502,908,0,5992,6823,335,0,0,0,,47,936,4358,0,7102,78,64,2284,267,0,5670,2715,,5847,36787,36296,66.49,81.74
505,945,0,5882,6933,349,0,0,0,,1,935,3403,0,7101,77,69,2857,270,0,5901,3317,,5519,36279,35645,63.31,78.22
517,963,0,5626,7080,353,0,0,0,,0,947,2513,0,7099,76,76,3217,271,0,6300,3422,,6002,35781,35172,61.84,74.18
517,925,0,5445,7024,350,0,0,0,,2,926,1298,0,7099,77,75,3253,266,0,6635,3350,,6334,34485,33895,57.46,69.45
519,954,0,5399,7030,349,0,0,0,,0,938,1290,0,7098,81,76,3084,264,0,6481,3012,,6593,33826,33283,57.59,69.58
533,922,0,5903,7022,358,0,0,0,,81,959,1538,0,7098,83,76,2475,268,0,6184,2280,,6291,33745,33030,60.69,72.97
538,954,0,7059,7085,361,0,0,0,,1,1013,2660,0,7097,83,77,1187,271,0,5758,1292,,5959,34067,33542,62.56,75.59
535,932,0,8464,7068,359,0,0,0,,0,1072,4544,0,7098,84,76,303,263,0,5607,437,,5636,36388,35944,67.11,86.26
548,948,0,8877,7241,350,0,0,0,,0,1077,5834,0,7098,83,81,98,266,0,5656,4,,5604,37797,37553,70.2,88.57
548,971,0,9161,7257,350,0,0,0,,0,1130,5939,0,7098,83,79,80,275,0,5789,8,,5820,37691,37604,69.1,87.32
546,982,0,9945,7274,345,0,0,0,,0,1154,5030,0,7097,84,78,44,275,0,5689,16,,5901,36952,36831,63.89,80.78
537,965,0,9364,7231,350,0,0,0,,0,1084,2885,0,7099,80,75,44,271,0,5676,11,,5718,34327,33972,61.84,77.41
532,959,0,6989,7192,346,0,0,0,,90,1048,1883,0,7099,80,76,35,270,0,5925,6,,5770,31228,30733,54.96,67
528,884,0,5673,6948,287,0,0,0,,771,985,1290,0,7098,80,71,28,270,0,6174,1,,5993,28401,28057,48.04,60.23
531,809,0,4462,6121,282,0,0,0,,964,841,539,0,7099,80,71,28,269,0,6637,3,,6256,25944,25764,43.22,54.69
535,615,0,4247,5281,283,0,0,0,,1264,829,517,0,7100,80,72,27,269,0,6808,1,,6577,24597,24495,43.05,53.88
530,555,0,4314,5202,283,0,0,0,,1868,832,601,0,7099,80,71,27,269,0,6744,1,,6625,24158,23887,43.21,53.19
524,539,0,4325,5267,280,0,0,0,,1966,827,602,0,7098,80,71,27,260,0,6780,0,,6428,24076,23892,43.05,52.57
524,585,0,4519,5587,277,0,0,0,,1922,824,805,0,7098,80,72,27,257,0,6224,0,,6395,24612,24438,46.83,57.13
532,754,0,4877,6404,281,0,0,0,,935,840,1226,0,7096,80,71,27,255,0,5424,0,,5557,27154,27040,60.69,70.06
540,832,0,5742,7072,324,0,0,0,,8,905,3538,0,7097,84,70,32,269,0,4958,2,,4933,32225,31798,68.03,76.53
539,974,0,6583,7498,343,0,0,0,,0,1021,5459,0,7097,90,71,39,276,0,4773,58,,4636,35671,35150,71.46,83.97
535,981,0,6658,7571,345,0,0,0,,1,991,5677,0,7097,92,70,411,282,0,4645,497,,4658,36366,35953,78.9,92.24
507,980,0,6920,7581,347,0,0,0,,0,1034,5342,0,7098,91,70,1258,283,0,4425,1345,,4549,36501,36439,81.12,97.95
530,786,0,6651,7230,351,0,0,0,,0,1020,5628,0,7099,90,72,1960,284,0,4302,2281,,4313,36304,36048,77.15,94.52
534,868,0,6661,7472,352,0,0,0,,0,1085,4730,0,7099,88,75,2480,276,0,4677,2895,,4447,35821,35561,71.15,86.31
533,940,0,6446,7568,359,0,0,0,,1,1031,4199,0,7099,87,73,2688,272,0,5121,3159,,5041,35422,35186,68.25,79.91
528,966,0,6415,7573,362,0,0,0,,0,1100,2791,0,7099,83,71,2683,272,0,5330,3111,,5388,34070,33909,63.89,76.06
516,921,0,6723,7557,360,0,0,0,,0,1065,2188,0,7098,79,73,2420,271,0,5528,2643,,5530,33419,33322,63.01,75.64
518,978,0,6275,7568,352,0,0,0,,0,1082,2937,0,7099,81,76,2003,265,0,5518,1871,,5641,33189,33330,64.89,77.09
525,970,0,6931,7593,352,0,0,0,,0,1068,3782,0,7099,88,76,905,264,0,5440,830,,5604,33748,33811,67.11,79.62
531,981,0,8088,7589,353,0,0,0,,0,1100,4836,0,7099,89,75,213,255,0,5806,285,,5888,36210,36114,69.96,88.06
531,982,0,8441,7602,356,0,0,0,,0,1090,5574,0,7100,82,80,112,254,0,6321,31,,6335,38021,37535,70.52,88.75
540,976,0,8539,7578,355,0,0,0,,0,1084,5207,0,7101,84,80,79,265,0,6901,11,,6924,38219,37633,68.75,86.91
527,966,0,8809,7560,347,0,0,0,,0,1081,3599,0,7102,90,80,32,265,0,7571,22,,7523,37223,36809,62.99,79.91
504,961,0,6398,7474,346,0,0,0,,0,1028,3038,0,7102,82,79,31,265,0,7913,15,,8025,34534,33939,55,70.11
501,890,0,4840,6948,339,0,0,0,,33,1011,1374,0,7102,80,78,31,261,0,8204,0,,8085,31369,30630,45.67,59.27
499,792,0,3825,6296,286,0,0,0,,878,924,972,0,7105,80,72,31,263,0,8374,4,,8424,28158,27865,39,49.14
494,730,0,3485,5599,276,0,0,0,,2130,795,993,0,7103,80,72,31,257,0,8407,0,,8463,25897,25617,35,45.38
464,553,0,3466,4801,293,0,0,0,,2655,798,694,0,7103,79,72,31,257,0,8338,0,,8402,24636,24269,34.73,43.68
464,573,0,3536,4487,296,0,0,0,,3060,821,604,0,7103,80,73,31,257,0,8323,0,,8319,23966,23940,33.04,42.49
463,567,0,3469,4427,294,0,0,0,,3124,824,555,0,7104,80,71,31,263,0,8080,1,,8337,23884,23762,32.25,40.7
465,602,0,3424,4933,297,0,0,0,,2926,819,520,0,7104,79,68,31,264,0,7901,1,,8093,24391,24485,33,41.48
496,626,0,3446,5435,299,0,0,0,,1776,819,730,0,7102,78,70,31,261,0,8032,1,,7992,26919,26919,38,46.24
493,854,0,4156,6129,303,0,0,0,,260,861,1230,0,7099,83,70,33,261,0,8288,21,,8186,31770,31608,48.62,56.67
505,949,0,4660,6488,341,0,0,0,,0,894,2650,0,7073,80,70,50,263,0,8799,73,,8689,35369,34804,57.59,69.9
501,961,0,4292,6525,345,0,0,0,,0,935,3255,0,7065,57,71,562,242,0,9263,567,,9166,36242,35815,63.01,76.22
485,979,0,4529,6524,345,0,0,0,,1,955,3233,0,7066,56,72,1336,246,0,9169,1397,,9423,36975,36260,64,79.18
487,786,0,4674,6312,362,0,0,0,,0,988,2520,0,7066,54,75,1984,242,0,9300,2191,,9164,36838,35996,62.01,77.66
483,794,0,4448,6248,362,0,0,0,,79,1006,1811,0,7085,59,73,2287,260,0,9645,2556,,9595,36431,35539,54.87,70.25
484,939,0,4227,6270,363,0,0,0,,1,1112,1621,0,7099,75,74,2274,257,0,9606,2640,,9905,36047,35240,45.3,57.96
488,904,0,3997,6044,362,0,0,0,,190,1007,1335,0,7100,78,74,2062,266,0,9890,2457,,9694,34655,34028,41.35,54.4
496,848,0,3984,6075,360,0,0,0,,266,1128,1256,0,7100,79,72,1593,266,0,10212,1902,,10147,34111,33573,40.8,53.87
469,940,0,4217,6046,364,0,0,0,,195,1038,1482,0,7100,82,74,939,269,0,10274,1181,,10370,34190,33637,45.03,57.8
441,908,0,4651,6197,367,0,0,0,,3,1127,2018,0,7099,83,73,287,270,0,10112,454,,10246,34596,34151,52.47,65.77
488,950,0,4743,6449,366,0,0,0,,0,1197,3590,0,7100,89,75,67,273,0,10081,61,,10109,36820,36202,61.69,78.95
513,962,0,4721,6607,367,0,0,0,,0,1267,4371,0,7100,85,79,62,265,0,10678,11,,10483,38704,37469,63.43,80.36
518,962,0,4838,6641,369,0,0,0,,0,1272,4037,0,7101,81,77,61,269,0,11114,11,,11013,38572,37299,62.01,79.38
528,920,0,4699,6395,343,0,0,0,,1,1250,2885,0,7102,82,80,59,269,0,11935,3,,11527,37657,36325,54.12,70.31
474,641,0,4354,5720,336,0,0,0,,166,1189,2063,0,7100,82,76,59,261,0,12091,3,,12069,34804,33848,42.35,56.77
462,530,0,4065,5457,334,0,0,0,,971,1085,1609,0,7101,81,75,59,252,0,11295,3,,11549,31605,30737,40.13,53.49
508,545,0,3802,4845,297,0,0,0,,1748,1085,1126,0,7101,81,72,59,244,0,10525,6,,10850,28330,28342,36,45.92
464,514,0,3627,4589,293,0,0,0,,2709,1071,788,0,7101,81,72,59,241,0,9822,0,,9975,26071,26119,34,43.7
480,510,0,3602,4223,292,0,0,0,,3132,1065,644,0,7101,81,73,59,248,0,9202,0,,9267,24619,24683,33.04,42.91
478,531,0,3563,4248,292,0,0,0,,3180,1074,656,0,7100,80,69,59,251,0,8451,1,,8578,24127,24147,33.04,42.15
478,510,0,3407,4204,290,0,0,0,,3358,1072,518,0,7101,81,69,59,261,0,8754,4,,8099,23954,24030,33.73,42.73
499,511,0,3476,4138,292,0,0,0,,3224,1044,579,0,7100,81,71,59,261,0,8971,4,,8683,24612,24561,35,45.02
497,570,0,3637,4558,296,0,0,0,,1859,1091,962,0,7102,80,71,59,262,0,8614,2,,8602,27024,27025,40.69,50.41
508,628,0,4132,5522,341,0,0,0,,402,1130,1312,0,7100,81,73,59,267,0,8693,12,,8277,31796,31518,57.93,66.58
523,789,0,4980,6111,357,0,0,0,,1,1178,2277,0,7100,90,69,40,269,0,9101,47,,8769,35288,34642,64.89,78.3
527,646,0,4879,6052,345,0,0,0,,2,1220,3213,0,7105,90,69,352,268,0,9430,416,,9186,36377,35662,70.52,85.84
520,533,0,4774,5501,365,0,0,0,,96,1233,4058,0,7104,91,69,1229,272,0,9482,1032,,9546,36967,36343,71.25,89.11
478,597,0,4894,5460,354,0,0,0,,110,1229,3225,0,7102,90,75,1855,265,0,10147,1628,,9912,36823,36335,68.69,85.59
461,724,0,4765,5816,367,0,0,0,,220,1155,2340,0,7101,90,76,2270,254,0,11129,2276,,10797,36450,35955,62.56,78.55
469,730,0,4238,5715,371,0,0,0,,564,1077,1837,0,7102,87,75,2466,261,0,12417,2613,,11646,36098,35583,58.34,71.22
493,745,0,4116,5456,367,0,0,0,,964,1054,1060,0,7102,89,76,2388,266,0,13423,2538,,12710,34828,34322,48.84,61.29
498,782,0,4388,5508,345,0,0,0,,1483,1070,1248,0,7101,91,78,2126,265,0,13229,2272,,13327,34019,33777,46.25,59.4
495,760,0,4811,5876,345,0,0,0,,1033,1128,1256,0,7101,92,77,1652,257,0,12153,1691,,12385,33853,33460,54.02,66.69
501,859,0,4910,6159,356,0,0,0,,67,1189,1668,0,7101,93,74,773,252,0,11248,765,,11017,34258,33784,58.98,71.61
500,933,0,6025,6225,365,0,0,0,,0,1215,3058,0,7100,93,77,222,260,0,9878,187,,10038,36326,35633,63.52,82.21
498,966,0,5963,6505,373,0,0,0,,0,1226,4489,0,7100,91,80,99,270,0,9563,33,,9097,37410,36821,66.94,84.46
499,971,0,5804,6641,370,0,0,0,,0,1229,4178,0,7102,85,82,88,271,0,9971,18,,9500,37004,36669,64.89,82.09
499,954,0,6363,6654,364,0,0,0,,0,1234,3883,0,7102,80,77,75,266,0,9614,37,,9839,36315,36015,59.88,76
481,941,0,5891,6406,361,0,0,0,,1,1181,2734,0,7103,80,79,75,267,0,9612,36,,9487,34030,33847,55.02,68.82
457,898,0,5066,5992,347,0,0,0,,26,1128,1516,0,7104,80,77,75,268,0,9578,32,,9505,31310,31243,45.34,58.81
461,896,0,4909,5546,287,0,0,0,,715,1076,914,0,7104,80,74,75,264,0,9550,34,,9235,29129,28889,36.54,50.65
433,893,0,4258,5447,269,0,0,0,,2145,1056,781,0,7102,80,73,74,261,0,9273,35,,9170,26616,26782,33.8,47.98
417,812,0,4154,5036,267,0,0,0,,2932,1042,743,0,7103,81,74,57,260,0,8637,17,,8834,24814,25083,33.04,46.67
405,644,0,4224,4855,276,0,0,0,,2974,976,726,0,7104,80,75,38,266,0,8014,2,,8180,23925,24086,33.04,46.66
408,595,0,4090,4926,276,0,0,0,,2976,977,624,0,7105,80,72,38,260,0,7669,2,,7714,23574,23651,33.04,45.48
441,553,0,4192,5115,278,0,0,0,,2867,926,765,0,7104,80,71,38,265,0,7110,0,,7366,23512,23539,34,46.52
472,528,0,4317,4953,282,0,0,0,,2060,925,720,0,7103,79,73,37,258,0,6581,0,,6668,24045,24025,36,47.61
486,621,0,4216,4943,285,0,0,0,,736,939,909,0,7104,79,74,37,257,0,6513,5,,6236,25660,25467,41.19,51.97
497,776,0,4121,5320,305,0,0,0,,27,1041,1532,0,7102,80,73,62,259,0,6259,104,,6310,27391,27120,48.2,58.88
487,965,0,4581,5684,303,0,0,0,,0,1171,3067,0,7101,80,76,771,264,0,5823,713,,5935,30302,29980,60.64,68.81
503,976,0,4678,5818,305,0,0,0,,0,1191,3786,0,7102,81,78,1914,270,0,5356,1815,,5592,32302,32225,64.88,73.52
514,974,0,4647,5792,298,0,0,0,,0,1188,3700,0,7103,81,77,2804,272,0,5293,2805,,5285,32532,32480,64.88,73.67
536,973,0,4269,5775,303,0,0,0,,0,1149,3054,0,7103,79,76,3408,268,0,5581,3457,,5401,31904,31863,62.5,71.88
524,955,0,4251,5722,303,0,0,0,,0,1118,2315,0,7103,80,75,3584,264,0,6038,3558,,5774,31786,31659,58.69,68.06
513,917,0,4446,5548,299,0,0,0,,0,1105,1578,0,7102,80,75,3496,268,0,6474,3312,,6184,31219,30894,47,58.83
523,744,0,4137,5400,294,0,0,0,,57,1106,1101,0,7101,79,75,3203,262,0,6520,2822,,6420,29977,29725,40.4,51.47
522,750,0,4234,5485,294,0,0,0,,175,1101,1051,0,7101,80,75,2515,263,0,6174,2016,,6318,29407,29039,39.84,51
517,890,0,4837,5661,294,0,0,0,,4,1110,1794,0,7099,78,76,1121,263,0,5629,801,,5924,29815,29191,43.1,55.19
516,939,0,5673,5847,294,0,0,0,,1,1150,4379,0,7099,80,78,233,260,0,5449,165,,5367,32270,31620,56.68,72.1
529,950,0,5857,5854,295,0,0,0,,0,1181,5560,0,7101,80,75,89,260,0,5808,62,,5576,33840,33274,59.82,75.99
532,957,0,5780,5861,296,0,0,0,,0,1195,5485,0,7102,80,78,79,263,0,6118,28,,6135,34565,33865,57.59,74
525,951,0,5751,5879,296,0,0,0,,0,1189,5214,0,7104,80,75,71,265,0,6198,26,,6385,34255,33741,53.7,70.78
523,937,0,5148,5789,270,0,0,0,,0,1151,4354,0,7104,81,75,70,264,0,6120,26,,6305,32574,32324,42.25,57.88
508,931,0,4919,5697,270,0,0,0,,63,1114,2477,0,7106,81,75,70,263,0,6361,26,,6331,30278,30056,37.78,53.7
504,915,0,4757,5468,272,0,0,0,,821,1022,997,0,7107,80,76,70,258,0,6439,24,,6624,27766,27371,36.24,54.28
